"cntry","wave","node1","node2","item1","item2","sample_edge","bootstrap_mean","bootstrap_sd","ci_lower_2.5","ci_upper_97.5","ci_includes_zero","bootstrap_zero_proportion"
"IT","R9","V1","V19","impdiff","ipstrgv",0,6.39415835611384e-05,0.00142977727431688,0,0,TRUE,0.998
"IT","R9","V1","V2","impdiff","impenv",0,-0.000182679237450078,0.00359156718389604,0,0,TRUE,0.994
"IT","R9","V1","V20","impdiff","ipsuces",0.0541762322350188,0.0527920942963327,0.0235255168644424,0,0.103291791478804,TRUE,0.048
"IT","R9","V1","V21","impdiff","ipudrst",0.119026547452076,0.112187644863369,0.0217142683071076,0.0698669294200254,0.158638344327261,FALSE,0
"IT","R9","V1","V3","impdiff","impfree",0.0400617803395759,0.0365562753020906,0.0231395561048234,0,0.0821974999249417,TRUE,0.176
"IT","R9","V1","V4","impdiff","impfun",0.162251453942452,0.156138561759824,0.022710750231283,0.112827489992276,0.202529102934739,FALSE,0
"IT","R9","V1","V5","impdiff","imprich",0,-0.000389632546033811,0.00364919191365542,0,0,TRUE,0.988
"IT","R9","V1","V6","impdiff","impsafe",0,0.00618581989107965,0.0148133751973786,0,0.0501092005364172,TRUE,0.838
"IT","R9","V1","V7","impdiff","imptrad",0,-3.70519172980448e-05,0.00270995258092966,0,0,TRUE,0.996
"IT","R9","V1","V8","impdiff","ipadvnt",0.0777253894018149,0.0740188127565173,0.0256441868051728,0.00845991115949858,0.126959392699994,FALSE,0.024
"IT","R9","V1","V9","impdiff","ipbhprp",0,-0.00229466597855745,0.00951629387999058,-0.0420225274563478,0,TRUE,0.94
"IT","R9","V10","V11","ipcrtiv","ipeqopt",0,0.0148517955597699,0.0214327916687302,0,0.0675307390044511,TRUE,0.62
"IT","R9","V10","V12","ipcrtiv","ipfrule",0,-0.0171284018467085,0.0270293278484999,-0.0826370878098149,0,TRUE,0.682
"IT","R9","V10","V13","ipcrtiv","ipgdtim",0.0412558279680823,0.0342106736535827,0.0252157496963988,0,0.078316105073337,TRUE,0.286
"IT","R9","V10","V14","ipcrtiv","iphlppl",0.0350119735641982,0.0332696818469733,0.0261442719391473,0,0.0864865593113592,TRUE,0.288
"IT","R9","V10","V15","ipcrtiv","iplylfr",0,0.0012495044425479,0.00658929371001214,0,0.0255999947111191,TRUE,0.962
"IT","R9","V10","V16","ipcrtiv","ipmodst",0,-0.00100012597763655,0.0061531036383188,-0.0249050198005058,0,TRUE,0.972
"IT","R9","V10","V17","ipcrtiv","iprspot",-0.0831784799805321,-0.0668491635939709,0.0325302233493964,-0.123906419799292,0,TRUE,0.118
"IT","R9","V10","V18","ipcrtiv","ipshabt",0.0527836313034798,0.052039652805378,0.024599356724054,0,0.102246713748209,TRUE,0.088
"IT","R9","V10","V19","ipcrtiv","ipstrgv",0,0.000116534521429249,0.00188835644333687,0,0,TRUE,0.996
"IT","R9","V10","V20","ipcrtiv","ipsuces",0.120825717899711,0.117734376829485,0.0220041624203462,0.0746949954729103,0.160976329304206,FALSE,0
"IT","R9","V10","V21","ipcrtiv","ipudrst",0.132219416419075,0.127054463677919,0.0225635526210308,0.0780557656906359,0.170597082516089,FALSE,0
"IT","R9","V11","V12","ipeqopt","ipfrule",0.0242229381638287,0.0288545272625575,0.0248936563554029,0,0.0738220170693528,TRUE,0.348
"IT","R9","V11","V13","ipeqopt","ipgdtim",0,-0.000199571249341497,0.00315239849875729,0,0,TRUE,0.996
"IT","R9","V11","V14","ipeqopt","iphlppl",0.0873908706078559,0.0863344821623287,0.0225093031095913,0.0428305142988027,0.127710116801029,FALSE,0
"IT","R9","V11","V15","ipeqopt","iplylfr",0.0608742034917026,0.0566490215171549,0.0222680437679252,0,0.0988905782721734,TRUE,0.034
"IT","R9","V11","V16","ipeqopt","ipmodst",0.091710770292237,0.0925669513087554,0.0213061326660105,0.0464007878622069,0.13268038295758,FALSE,0
"IT","R9","V11","V17","ipeqopt","iprspot",0,-0.00881502288795559,0.0215955693144689,-0.074456118902853,0,TRUE,0.84
"IT","R9","V11","V18","ipeqopt","ipshabt",0.0275441411348058,0.0382082346273609,0.0277272951278135,0,0.0927883269796609,TRUE,0.25
"IT","R9","V11","V19","ipeqopt","ipstrgv",0.0235924081960496,0.0177927671268433,0.0206710280317657,0,0.0652081667154046,TRUE,0.508
"IT","R9","V11","V20","ipeqopt","ipsuces",0,-0.000381286994370756,0.00437819634954039,0,0,TRUE,0.992
"IT","R9","V11","V21","ipeqopt","ipudrst",0.110378922841956,0.107199975765949,0.0207026675077418,0.0620904607284777,0.145878075574524,FALSE,0
"IT","R9","V12","V13","ipfrule","ipgdtim",0,-5.14538974549901e-05,0.00115054412416661,0,0,TRUE,0.998
"IT","R9","V12","V14","ipfrule","iphlppl",0.0336119996921119,0.0330714872146768,0.0246898865269876,0,0.082122441448888,TRUE,0.274
"IT","R9","V12","V15","ipfrule","iplylfr",0,-0.000110350783531273,0.0024675185334629,0,0,TRUE,0.998
"IT","R9","V12","V16","ipfrule","ipmodst",0.0524439415870568,0.0535872540302683,0.0246563381891113,0,0.0994878797232233,TRUE,0.072
"IT","R9","V12","V17","ipfrule","iprspot",0,0.00570895732583635,0.013647804931685,0,0.0476734256652676,TRUE,0.834
"IT","R9","V12","V18","ipfrule","ipshabt",0,7.41858031626514e-05,0.00204164761607549,0,0,TRUE,0.994
"IT","R9","V12","V19","ipfrule","ipstrgv",0.0432318947680971,0.0376834521409097,0.0268194672066313,0,0.0889278309436939,TRUE,0.252
"IT","R9","V12","V20","ipfrule","ipsuces",0,0.000357059475047595,0.00354054608542,0,0,TRUE,0.988
"IT","R9","V12","V21","ipfrule","ipudrst",0.0375506134121807,0.0339619407769367,0.0254374821213815,0,0.0858423043300401,TRUE,0.27
"IT","R9","V13","V14","ipgdtim","iphlppl",0,0,0,0,0,TRUE,1
"IT","R9","V13","V15","ipgdtim","iplylfr",0,0,0,0,0,TRUE,1
"IT","R9","V13","V16","ipgdtim","ipmodst",0,5.97257756392789e-05,0.00133550894338329,0,0,TRUE,0.998
"IT","R9","V13","V17","ipgdtim","iprspot",0.0400319519713803,0.0240360901753507,0.0252227632227581,0,0.0774826188763525,TRUE,0.464
"IT","R9","V13","V18","ipgdtim","ipshabt",0.0351207298332115,0.0298261898019319,0.0223422237970842,0,0.0700230406167099,TRUE,0.282
"IT","R9","V13","V19","ipgdtim","ipstrgv",0,0,0,0,0,TRUE,1
"IT","R9","V13","V20","ipgdtim","ipsuces",0.025563878638242,0.0228562579868636,0.0207109664138077,0,0.066739737247436,TRUE,0.374
"IT","R9","V13","V21","ipgdtim","ipudrst",0,0,0,0,0,TRUE,1
"IT","R9","V14","V15","iphlppl","iplylfr",0.19142451551929,0.190348470636694,0.0234100253636705,0.139609498935595,0.236565663657494,FALSE,0
"IT","R9","V14","V16","iphlppl","ipmodst",0.135453434559589,0.133174220643068,0.0229480829405398,0.0900658161109581,0.180312582722967,FALSE,0
"IT","R9","V14","V17","iphlppl","iprspot",0,-0.00608898214711857,0.0186084584192069,-0.0707574345455177,0,TRUE,0.896
"IT","R9","V14","V18","iphlppl","ipshabt",0,-0.000523222141404541,0.00506473744177232,0,0,TRUE,0.988
"IT","R9","V14","V19","iphlppl","ipstrgv",0.0567034038656563,0.0592501122694465,0.0231607275537881,0,0.103154550534341,TRUE,0.034
"IT","R9","V14","V20","iphlppl","ipsuces",0.106861375939146,0.109228128307188,0.0221117169569282,0.0613300963262802,0.152305378572001,FALSE,0
"IT","R9","V14","V21","iphlppl","ipudrst",0.107231741051521,0.104855356522884,0.0224103316355048,0.0602208602020987,0.150649945256297,FALSE,0
"IT","R9","V15","V16","iplylfr","ipmodst",0.0557534756712951,0.0522847462580146,0.0229064999743489,0,0.094176583310439,TRUE,0.058
"IT","R9","V15","V17","iplylfr","iprspot",0.162792691705325,0.147933272888159,0.0245667139093935,0.0950951119059051,0.195834260291222,FALSE,0
"IT","R9","V15","V18","iplylfr","ipshabt",0,0,0,0,0,TRUE,1
"IT","R9","V15","V19","iplylfr","ipstrgv",0.0604132745903079,0.0560467625446363,0.0241601246405248,0,0.103812936148725,TRUE,0.046
"IT","R9","V15","V20","iplylfr","ipsuces",0,0.00340048740384907,0.0100366416515147,0,0.0349544680330436,TRUE,0.882
"IT","R9","V15","V21","iplylfr","ipudrst",0.0547834497160317,0.0514570503806571,0.0227906576978124,0,0.0938399385166186,TRUE,0.056
"IT","R9","V16","V17","ipmodst","iprspot",0,-0.000217083295711685,0.00252311326154611,0,0,TRUE,0.992
"IT","R9","V16","V18","ipmodst","ipshabt",0,-0.0163095822738446,0.0223826169239063,-0.0641901388262781,0,TRUE,0.618
"IT","R9","V16","V19","ipmodst","ipstrgv",0.0345058450787855,0.0334209113597174,0.0219714537114606,0,0.0764486991109765,TRUE,0.184
"IT","R9","V16","V20","ipmodst","ipsuces",0,-0.00207425478243096,0.0101080710622073,-0.0429363902685518,0,TRUE,0.956
"IT","R9","V16","V21","ipmodst","ipudrst",0.198901405154974,0.19971051793373,0.0223207298708891,0.154870666404594,0.241565466837072,FALSE,0
"IT","R9","V17","V18","iprspot","ipshabt",0.110109336234199,0.109409261077552,0.0219074395733516,0.0641053470340087,0.153437942260901,FALSE,0
"IT","R9","V17","V19","iprspot","ipstrgv",0,7.13906892631949e-05,0.00379554211095323,0,0,TRUE,0.988
"IT","R9","V17","V20","iprspot","ipsuces",0.129178631563584,0.122558764523354,0.0257477573182384,0.0693625360612292,0.172368906722593,FALSE,0
"IT","R9","V17","V21","iprspot","ipudrst",0,-0.00397932079374554,0.0130236382646749,-0.0484943388011671,0,TRUE,0.908
"IT","R9","V18","V19","ipshabt","ipstrgv",0,-0.017692889830275,0.0279660986987039,-0.0829436940485115,0,TRUE,0.692
"IT","R9","V18","V20","ipshabt","ipsuces",0.292655776124785,0.294469752124895,0.0199185953405327,0.255124623548423,0.336442784011859,FALSE,0
"IT","R9","V18","V21","ipshabt","ipudrst",0,0,0,0,0,TRUE,1
"IT","R9","V19","V20","ipstrgv","ipsuces",0.106062603326373,0.0925862945907517,0.0242985834979424,0.0428670347180121,0.146865289410844,FALSE,0.002
"IT","R9","V19","V21","ipstrgv","ipudrst",0,-0.000140630867033147,0.00222385062817811,0,0,TRUE,0.996
"IT","R9","V2","V10","impenv","ipcrtiv",0.0719032509392848,0.0649268687727612,0.0262729023780976,0,0.111329983795365,TRUE,0.064
"IT","R9","V2","V11","impenv","ipeqopt",0.0483583368685561,0.0464472257955937,0.0216419060677906,0,0.0828250612262081,TRUE,0.082
"IT","R9","V2","V12","impenv","ipfrule",0,0.000262236264510351,0.00303514004873774,0,0,TRUE,0.992
"IT","R9","V2","V13","impenv","ipgdtim",0,0,0,0,0,TRUE,1
"IT","R9","V2","V14","impenv","iphlppl",0.0719522698920914,0.0696262243611379,0.0229411727374605,0.0278313390560003,0.117006575404744,FALSE,0.006
"IT","R9","V2","V15","impenv","iplylfr",0.310720018252793,0.310208369760479,0.0209992588032525,0.269416948533329,0.349855500691743,FALSE,0
"IT","R9","V2","V16","impenv","ipmodst",0,0.00760828819164717,0.0131284549608691,0,0.0427780610153793,TRUE,0.71
"IT","R9","V2","V17","impenv","iprspot",0,0.0041740840337677,0.0122743537090182,0,0.0434726322467092,TRUE,0.884
"IT","R9","V2","V18","impenv","ipshabt",0,5.92712678734669e-05,0.00132534584077671,0,0,TRUE,0.998
"IT","R9","V2","V19","impenv","ipstrgv",0.0920393447415431,0.0911910876309447,0.0211733436754656,0.0498340873220736,0.132607822048383,FALSE,0
"IT","R9","V2","V20","impenv","ipsuces",0.0465100298820415,0.0444656191644002,0.0246238977719092,0,0.0897269760002042,TRUE,0.15
"IT","R9","V2","V21","impenv","ipudrst",0.111664805824035,0.111166577173356,0.0213395655558161,0.0701125103197548,0.151998225944377,FALSE,0
"IT","R9","V2","V3","impenv","impfree",0.0503497228201303,0.0477229870565741,0.0228973991224184,0,0.0891686904004937,TRUE,0.086
"IT","R9","V2","V4","impenv","impfun",0,0.00125734042442668,0.00712055689324207,0,0.0293387895448546,TRUE,0.966
"IT","R9","V2","V5","impenv","imprich",-0.0455074789881586,-0.0418319621009963,0.0292473535631119,-0.090802579455069,0,TRUE,0.27
"IT","R9","V2","V6","impenv","impsafe",0.0384667989003785,0.0344536729706363,0.021405546752101,0,0.0742972502493214,TRUE,0.188
"IT","R9","V2","V7","impenv","imptrad",0.1452881482132,0.139785661765051,0.0240636262998321,0.0916644042036086,0.187718421313039,FALSE,0
"IT","R9","V2","V8","impenv","ipadvnt",0,0,0,0,0,TRUE,1
"IT","R9","V2","V9","impenv","ipbhprp",0,0.00400804503858686,0.0101375926810992,0,0.0361192986278262,TRUE,0.848
"IT","R9","V20","V21","ipsuces","ipudrst",0,0.013787764870971,0.0201416267060272,0,0.0635774513292686,TRUE,0.632
"IT","R9","V3","V10","impfree","ipcrtiv",0.0649350687388236,0.0636197815649108,0.0222944794843626,0.02179300049224,0.108762469553209,FALSE,0.006
"IT","R9","V3","V11","impfree","ipeqopt",0,0.00896134349454434,0.0163491632644604,0,0.0527394821835839,TRUE,0.736
"IT","R9","V3","V12","impfree","ipfrule",0,-4.49427885281185e-05,0.00180884983104759,0,0,TRUE,0.996
"IT","R9","V3","V13","impfree","ipgdtim",0.0662907233290496,0.0594211722072998,0.0251932425958565,0,0.103541729505392,TRUE,0.076
"IT","R9","V3","V14","impfree","iphlppl",0.106229165661089,0.106821890308954,0.0232204702269563,0.0593876921340694,0.151983706368252,FALSE,0
"IT","R9","V3","V15","impfree","iplylfr",0,0.0130256222675883,0.0191398862680327,0,0.0608103972604364,TRUE,0.646
"IT","R9","V3","V16","impfree","ipmodst",0,0.00445002316743876,0.0121453862509234,0,0.0438430290244954,TRUE,0.868
"IT","R9","V3","V17","impfree","iprspot",0.0255684713747242,0.0248309085925678,0.025865742217057,0,0.0764688548195429,TRUE,0.452
"IT","R9","V3","V18","impfree","ipshabt",0,0.000126179384288925,0.00203031268355288,0,0,TRUE,0.996
"IT","R9","V3","V19","impfree","ipstrgv",0.0916184646081613,0.0833457862540655,0.0243534869553993,0.0352866386167571,0.1328937756916,FALSE,0.008
"IT","R9","V3","V20","impfree","ipsuces",0.181669650017068,0.179652524103683,0.0225558513341599,0.134342629966529,0.220864699533541,FALSE,0
"IT","R9","V3","V21","impfree","ipudrst",0,0.000494799176933833,0.00357092089929712,0,0,TRUE,0.98
"IT","R9","V3","V4","impfree","impfun",0,0.01607606447387,0.0210112250857104,0,0.06263812761643,TRUE,0.59
"IT","R9","V3","V5","impfree","imprich",0,0,0,0,0,TRUE,1
"IT","R9","V3","V6","impfree","impsafe",0,0.00541674146872769,0.0127157212763714,0,0.0431627636171735,TRUE,0.828
"IT","R9","V3","V7","impfree","imptrad",0,-0.00397881812244653,0.0142134270911937,-0.0574454222161079,0,TRUE,0.92
"IT","R9","V3","V8","impfree","ipadvnt",0,0.00933165668219147,0.0180955851482855,0,0.0600834055228509,TRUE,0.766
"IT","R9","V3","V9","impfree","ipbhprp",0,3.58234365476098e-05,0.000801036393081058,0,0,TRUE,0.998
"IT","R9","V4","V10","impfun","ipcrtiv",0,0.0130406205488349,0.0196011343468612,0,0.0574792053865035,TRUE,0.66
"IT","R9","V4","V11","impfun","ipeqopt",0,0,0,0,0,TRUE,1
"IT","R9","V4","V12","impfun","ipfrule",0,0.000747838493499514,0.00538672134794842,0,0,TRUE,0.978
"IT","R9","V4","V13","impfun","ipgdtim",0.349196909003897,0.344808820911473,0.0208803505245112,0.30735647248985,0.388283673640842,FALSE,0
"IT","R9","V4","V14","impfun","iphlppl",0,0,0,0,0,TRUE,1
"IT","R9","V4","V15","impfun","iplylfr",0.0300214600562554,0.0134621639222155,0.018818470010804,0,0.0575915657821603,TRUE,0.626
"IT","R9","V4","V16","impfun","ipmodst",0,0,0,0,0,TRUE,1
"IT","R9","V4","V17","impfun","iprspot",0,0.000161856503041764,0.00262090990214777,0,0,TRUE,0.996
"IT","R9","V4","V18","impfun","ipshabt",0,0,0,0,0,TRUE,1
"IT","R9","V4","V19","impfun","ipstrgv",0,0,0,0,0,TRUE,1
"IT","R9","V4","V20","impfun","ipsuces",0.0452115264256927,0.0411677831029967,0.0255166361649354,0,0.0851739724390174,TRUE,0.204
"IT","R9","V4","V21","impfun","ipudrst",0,0,0,0,0,TRUE,1
"IT","R9","V4","V5","impfun","imprich",0,0.000932365549935027,0.00614031497339788,0,0.0111839573888312,TRUE,0.976
"IT","R9","V4","V6","impfun","impsafe",0,-0.000110073824768658,0.00246132554726119,0,0,TRUE,0.998
"IT","R9","V4","V7","impfun","imptrad",0,0.000820083488981891,0.00665859533957893,0,0,TRUE,0.984
"IT","R9","V4","V8","impfun","ipadvnt",0.210949136854045,0.205140388427798,0.02238382831859,0.160438779882682,0.251329267873189,FALSE,0
"IT","R9","V4","V9","impfun","ipbhprp",0,-0.00206721835490554,0.00954272651115478,-0.044617684234219,0,TRUE,0.952
"IT","R9","V5","V10","imprich","ipcrtiv",0.0673697550989323,0.0658048220059536,0.0304735657438987,0,0.117044115446803,TRUE,0.102
"IT","R9","V5","V11","imprich","ipeqopt",0,7.85209385107801e-05,0.00175578156167185,0,0,TRUE,0.998
"IT","R9","V5","V12","imprich","ipfrule",0,0.00240925209860184,0.00960673652582847,0,0.040638933568097,TRUE,0.936
"IT","R9","V5","V13","imprich","ipgdtim",0.169297989403734,0.167069277283368,0.0217870831751383,0.124543661878732,0.208863790512801,FALSE,0
"IT","R9","V5","V14","imprich","iphlppl",0,-0.00854797420024434,0.0160648272951155,-0.049020021739014,0,TRUE,0.754
"IT","R9","V5","V15","imprich","iplylfr",-0.0277630854361493,-0.0121515553875874,0.0211996883359244,-0.0647879392070007,0,TRUE,0.732
"IT","R9","V5","V16","imprich","ipmodst",-0.113311101986584,-0.111626683796458,0.0188044214217277,-0.147166899018554,-0.0765587949488548,FALSE,0
"IT","R9","V5","V17","imprich","iprspot",0.119467904399482,0.120653287169237,0.021083101046843,0.0778857360516789,0.160764377714794,FALSE,0
"IT","R9","V5","V18","imprich","ipshabt",0.200170147486679,0.198689521649271,0.0198284850537811,0.156985124024032,0.236646087039913,FALSE,0
"IT","R9","V5","V19","imprich","ipstrgv",0,-0.000120382429005198,0.00192345356380732,0,0,TRUE,0.996
"IT","R9","V5","V20","imprich","ipsuces",0,0.00165855667164801,0.00680179357567166,0,0.0282503012069601,TRUE,0.94
"IT","R9","V5","V21","imprich","ipudrst",-0.0562969548580192,-0.0494144099899259,0.0256139651783629,-0.0936773283992434,0,TRUE,0.14
"IT","R9","V5","V6","imprich","impsafe",0,0.000655510834815392,0.00499464491313097,0,0,TRUE,0.982
"IT","R9","V5","V7","imprich","imptrad",0,-0.000379951399123155,0.00325735852767902,0,0,TRUE,0.986
"IT","R9","V5","V8","imprich","ipadvnt",0.237962888233163,0.234387743265515,0.0205761150368979,0.190905695874105,0.275330970539329,FALSE,0
"IT","R9","V5","V9","imprich","ipbhprp",0,0,0,0,0,TRUE,1
"IT","R9","V6","V10","impsafe","ipcrtiv",0,-0.000306328315352091,0.00400428753484987,0,0,TRUE,0.994
"IT","R9","V6","V11","impsafe","ipeqopt",0.135556544632047,0.133680265200512,0.0219029742617077,0.091853083023519,0.177923450902453,FALSE,0
"IT","R9","V6","V12","impsafe","ipfrule",0.0645741862755012,0.0605398186596043,0.0276088730661497,0,0.108325715863992,TRUE,0.088
"IT","R9","V6","V13","impsafe","ipgdtim",0,0,0,0,0,TRUE,1
"IT","R9","V6","V14","impsafe","iphlppl",0,0.00126961280197844,0.0058698571196808,0,0.0253560937698804,TRUE,0.952
"IT","R9","V6","V15","impsafe","iplylfr",0.0197704767867074,0.0180355385006496,0.020773422154386,0,0.0629343559553746,TRUE,0.502
"IT","R9","V6","V16","impsafe","ipmodst",0.0506466735918879,0.048030636054077,0.0212482835832823,0,0.0867573322060399,TRUE,0.066
"IT","R9","V6","V17","impsafe","iprspot",0.0303588742231561,0.0241117558977737,0.023734938639498,0,0.0698514101518123,TRUE,0.43
"IT","R9","V6","V18","impsafe","ipshabt",0.142583688889586,0.148099556120799,0.023121443189618,0.102809632357763,0.189992914631788,FALSE,0
"IT","R9","V6","V19","impsafe","ipstrgv",0.33244006331182,0.327469250496372,0.0214880088231981,0.280675789678812,0.368915686132038,FALSE,0
"IT","R9","V6","V20","impsafe","ipsuces",0,0.000182421371749453,0.00241794344747395,0,0,TRUE,0.994
"IT","R9","V6","V21","impsafe","ipudrst",0,0,0,0,0,TRUE,1
"IT","R9","V6","V7","impsafe","imptrad",0.084643882869825,0.082955274139232,0.0234975983559243,0.0416439932457895,0.129969155128839,FALSE,0.004
"IT","R9","V6","V8","impsafe","ipadvnt",-0.0709852798051176,-0.0685155485213038,0.0213277744592477,-0.108610140877609,-0.0305837882112662,FALSE,0.018
"IT","R9","V6","V9","impsafe","ipbhprp",0.111059345455648,0.107825537557751,0.0240782768080745,0.0583003394555169,0.154755833075687,FALSE,0
"IT","R9","V7","V10","imptrad","ipcrtiv",-0.0225164643681144,-0.0132075644914567,0.0183279690916332,-0.0554786762007394,0,TRUE,0.62
"IT","R9","V7","V11","imptrad","ipeqopt",0,-4.30325880759015e-06,0.00337213197944199,0,0,TRUE,0.992
"IT","R9","V7","V12","imptrad","ipfrule",0.0235619152096563,0.022731531452715,0.0211714593848306,0,0.0652047696342813,TRUE,0.39
"IT","R9","V7","V13","imptrad","ipgdtim",-0.0488582490957661,-0.0289384972944208,0.0277279919121928,-0.0789297000871745,0,TRUE,0.432
"IT","R9","V7","V14","imptrad","iphlppl",0.0566992016410697,0.0518852820940063,0.0240385352763305,0,0.0931966997824309,TRUE,0.08
"IT","R9","V7","V15","imptrad","iplylfr",0.0779557733422785,0.0749052465048699,0.02427936245293,0.0313718105081009,0.122621210363377,FALSE,0.014
"IT","R9","V7","V16","imptrad","ipmodst",0.0900503976752246,0.0878253694113023,0.0234085177002611,0.0404425113650344,0.134271519336439,FALSE,0
"IT","R9","V7","V17","imptrad","iprspot",0.040103972700229,0.0305920774888041,0.029239369227412,0,0.0928023900327011,TRUE,0.4
"IT","R9","V7","V18","imptrad","ipshabt",0,-0.00060709793935194,0.00490676304529606,0,0,TRUE,0.982
"IT","R9","V7","V19","imptrad","ipstrgv",0.0670020445241438,0.0609851526877933,0.0225899183417359,0,0.103902602774336,TRUE,0.026
"IT","R9","V7","V20","imptrad","ipsuces",0,-0.0120324233826695,0.024292510990539,-0.0759688389322293,0,TRUE,0.788
"IT","R9","V7","V21","imptrad","ipudrst",0,-8.06537249688363e-05,0.0018034721166889,0,0,TRUE,0.998
"IT","R9","V7","V8","imptrad","ipadvnt",-0.0368649020371317,-0.0328710764574323,0.0232889648564518,-0.0774689870814599,0,TRUE,0.256
"IT","R9","V7","V9","imptrad","ipbhprp",0.174060169137976,0.175509498359832,0.0233806956636459,0.12668960859322,0.220176463393561,FALSE,0
"IT","R9","V8","V10","ipadvnt","ipcrtiv",0.0470263623933131,0.0414445676806478,0.0252774172218435,0,0.0853621049067529,TRUE,0.192
"IT","R9","V8","V11","ipadvnt","ipeqopt",0,-0.0135420636200242,0.020707659448382,-0.060737983726881,0,TRUE,0.67
"IT","R9","V8","V12","ipadvnt","ipfrule",0,-0.0029521527247415,0.0104478110417946,-0.0373173121909305,0,TRUE,0.914
"IT","R9","V8","V13","ipadvnt","ipgdtim",0.20280051284823,0.20116034566271,0.0242572468555623,0.153455994465018,0.252037334409417,FALSE,0
"IT","R9","V8","V14","ipadvnt","iphlppl",0,-6.88330692354688e-05,0.00153915421910458,0,0,TRUE,0.998
"IT","R9","V8","V15","ipadvnt","iplylfr",0,-0.000108019595384823,0.00241539158182487,0,0,TRUE,0.998
"IT","R9","V8","V16","ipadvnt","ipmodst",0,-0.00884521221374525,0.0149397097216892,-0.0486958591498193,0,TRUE,0.71
"IT","R9","V8","V17","ipadvnt","iprspot",0,0.00380061545606939,0.0124960471911316,0,0.0491693547470913,TRUE,0.904
"IT","R9","V8","V18","ipadvnt","ipshabt",0,0.00334459548022168,0.00982561250829141,0,0.0365821566812472,TRUE,0.888
"IT","R9","V8","V19","ipadvnt","ipstrgv",-0.0299581063369484,-0.0175495644838332,0.0208819923983547,-0.0603502285005312,0,TRUE,0.548
"IT","R9","V8","V20","ipadvnt","ipsuces",0,0.0122446214569743,0.0189191414702038,0,0.0561724187244377,TRUE,0.676
"IT","R9","V8","V21","ipadvnt","ipudrst",0,0.000198286838408733,0.00313247810656795,0,0,TRUE,0.996
"IT","R9","V8","V9","ipadvnt","ipbhprp",0,-6.57504997466035e-05,0.00147022586987988,0,0,TRUE,0.998
"IT","R9","V9","V10","ipbhprp","ipcrtiv",0,-0.00602550414402737,0.0156188672281468,-0.0542677755542092,0,TRUE,0.86
"IT","R9","V9","V11","ipbhprp","ipeqopt",0,0.0225092826188092,0.0234833734381637,0,0.0720409321491428,TRUE,0.452
"IT","R9","V9","V12","ipbhprp","ipfrule",0.049196451902694,0.0482143404116296,0.0280121019153781,0,0.0958111672647736,TRUE,0.174
"IT","R9","V9","V13","ipbhprp","ipgdtim",0,8.80119212198219e-05,0.00196800638677878,0,0,TRUE,0.998
"IT","R9","V9","V14","ipbhprp","iphlppl",0,0.020920392923543,0.0236114666022279,0,0.0687184273827489,TRUE,0.516
"IT","R9","V9","V15","ipbhprp","iplylfr",0.0544138794094214,0.0537612895637325,0.0247413450649759,0,0.0998940676052223,TRUE,0.054
"IT","R9","V9","V16","ipbhprp","ipmodst",0.0743270058177723,0.0782479012945139,0.0216416491990851,0.0388278689771684,0.124062625045779,FALSE,0.002
"IT","R9","V9","V17","ipbhprp","iprspot",0.268925738084183,0.270579628599368,0.0228741525696332,0.222330821270648,0.313332533191004,FALSE,0
"IT","R9","V9","V18","ipbhprp","ipshabt",0,0.0111928166374028,0.0186937162632786,0,0.0577427266993418,TRUE,0.704
"IT","R9","V9","V19","ipbhprp","ipstrgv",0.0458145030424438,0.0435229439872848,0.0224416009223911,0,0.088954657240591,TRUE,0.11
"IT","R9","V9","V20","ipbhprp","ipsuces",0.042146877349965,0.0451301030226831,0.0257314751097026,0,0.0914468594318586,TRUE,0.154
"IT","R9","V9","V21","ipbhprp","ipudrst",0,0.0043609033363656,0.0113054336010397,0,0.0433928694241776,TRUE,0.856
"LT","R10","V1","V10","impdiff","ipcrtiv",0.147513270651629,0.146600298254465,0.0282910288006411,0.0890826843535701,0.201015687082448,FALSE,0
"LT","R10","V1","V11","impdiff","ipeqopt",0,0.00296724468602091,0.0117923254734672,0,0.0476162684331997,TRUE,0.934
"LT","R10","V1","V12","impdiff","ipfrule",0,0.00866663442904341,0.0191760104803775,0,0.0614377843959858,TRUE,0.806
"LT","R10","V1","V13","impdiff","ipgdtim",0.0976142953553245,0.0953339891678843,0.0287612411383916,0.0403842660330559,0.15767590017404,FALSE,0.008
"LT","R10","V1","V14","impdiff","iphlppl",0,0.00524882015383066,0.0142015490474248,0,0.0494059672629619,TRUE,0.868
"LT","R10","V1","V15","impdiff","iplylfr",0,0.0017590614196747,0.00788721522712179,0,0.0355047061661394,TRUE,0.95
"LT","R10","V1","V16","impdiff","ipmodst",0,0,0,0,0,TRUE,1
"LT","R10","V1","V17","impdiff","iprspot",0,0,0,0,0,TRUE,1
"LT","R10","V1","V18","impdiff","ipshabt",0.140431646014988,0.134429707509703,0.0256025097959872,0.0819023518524321,0.183223764210618,FALSE,0
"LT","R10","V1","V19","impdiff","ipstrgv",0,-0.00141086970590913,0.00920815304103212,-0.0356359100479611,0,TRUE,0.974
"LT","R10","V1","V2","impdiff","impenv",0,0.000120019547826686,0.00197333139535072,0,0,TRUE,0.996
"LT","R10","V1","V20","impdiff","ipsuces",0.0439866518843698,0.0394797089371148,0.0301538545842379,0,0.0964523657940417,TRUE,0.282
